chunk_id,document_type,domain,zone,sensor_id,timestamp_ref,text_chunk,token_count,embedding_model,vector_index,metadata_tags,retrieval_relevance_score,source_doc_id,chunk_sequence,language,last_updated
CHK-0332,analytics_summary,air_quality,Zone-E-Airport,AIR-007,2024-12-25T06:00:00,"Monthly summary — air_quality domain, Zone-E-Airport: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,analytics_summary",0.611,DOC-382,7,en,2024-09-22
CHK-0333,analytics_summary,traffic,Zone-E-Airport,TRA-005,2024-06-24T07:00:00,"Monthly summary — traffic domain, Zone-E-Airport: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,analytics_summary",0.661,DOC-947,8,en,2024-10-17
CHK-0334,incident_report,traffic,Zone-B-Midtown,TRA-007,2024-12-01T18:00:00,"Anomaly report for sensor TRA-007: Spike in traffic metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,incident_report",0.772,DOC-571,2,en,2024-09-01
CHK-0335,sensor_report,air_quality,Zone-A-Downtown,AIR-007,2024-10-03T21:00:00,Automated report from air_quality sensor AIR-007 deployed in Zone-A-Downtown. Timestamp: 2024-10-03T21:00:00. Sensor battery level at 49%. Readings are within acceptable operational thresholds.,22,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,sensor_report",0.793,DOC-134,1,en,2024-01-11
CHK-0336,sensor_report,energy,Zone-A-Downtown,ENE-006,2024-07-24T15:00:00,IoT telemetry batch from ENE-006 covers a 2.5-hour window ending 2024-07-24T15:00:00. Zone Zone-A-Downtown shows critical energy patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,sensor_report",0.634,DOC-885,6,en,2024-11-15
CHK-0337,policy_document,traffic,Zone-D-Industrial,TRA-005,2024-04-05T12:00:00,City of SmartMetro Regulation 2024-2781: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,policy_document",0.609,DOC-954,1,en,2024-06-21
CHK-0338,policy_document,traffic,Zone-B-Midtown,TRA-001,2024-03-16T04:00:00,City of SmartMetro Regulation 2024-6840: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,policy_document",0.709,DOC-590,10,en,2024-08-15
CHK-0339,incident_report,energy,Zone-E-Airport,ENE-007,2024-04-21T01:00:00,Critical event log: Zone-E-Airport experienced elevated energy anomaly at 2024-04-21T01:00:00. Sensor ENE-007 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,incident_report",0.886,DOC-608,4,en,2024-11-11
CHK-0340,sensor_report,air_quality,Zone-A-Downtown,AIR-002,2024-03-13T02:00:00,IoT telemetry batch from AIR-002 covers a 2.5-hour window ending 2024-03-13T02:00:00. Zone Zone-A-Downtown shows normal air_quality patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,sensor_report",0.84,DOC-405,3,en,2024-03-15
CHK-0341,maintenance_log,air_quality,Zone-C-Residential,AIR-007,2024-08-12T21:00:00,Maintenance ticket #7880: Sensor AIR-007 in Zone-C-Residential flagged for battery replacement. Battery level dropped to 31%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,maintenance_log",0.888,DOC-103,8,en,2024-05-01
CHK-0342,sensor_report,energy,Zone-C-Residential,ENE-008,2024-06-09T15:00:00,Sensor ENE-008 in Zone-C-Residential recorded energy readings at 2024-06-09T15:00:00. The measured values indicate optimal conditions. Data quality score was 0.93. No anomalies detected during this period.,26,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,sensor_report",0.793,DOC-893,6,en,2024-02-01
CHK-0343,maintenance_log,traffic,Zone-E-Airport,TRA-004,2024-11-03T07:00:00,Calibration log for traffic sensor TRA-004: Routine calibration completed. Sensor accuracy verified at 0.96% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,maintenance_log",0.84,DOC-470,10,en,2024-07-08
CHK-0344,analytics_summary,energy,Zone-B-Midtown,ENE-004,2024-11-09T20:00:00,"Quarterly performance report: Zone-B-Midtown smart city sensors achieved 98.5% uptime. energy data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_energy,"energy,zone-b-midtown,analytics_summary",0.753,DOC-280,7,en,2024-01-22
CHK-0345,analytics_summary,traffic,Zone-D-Industrial,TRA-004,2024-09-14T21:00:00,"Quarterly performance report: Zone-D-Industrial smart city sensors achieved 98.5% uptime. traffic data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,analytics_summary",0.859,DOC-708,8,en,2024-11-19
CHK-0346,maintenance_log,energy,Zone-A-Downtown,ENE-003,2024-02-20T08:00:00,Maintenance ticket #5585: Sensor ENE-003 in Zone-A-Downtown flagged for battery replacement. Battery level dropped to 64%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,maintenance_log",0.83,DOC-312,8,en,2024-05-09
CHK-0347,analytics_summary,air_quality,Zone-D-Industrial,AIR-006,2024-12-09T11:00:00,"Quarterly performance report: Zone-D-Industrial smart city sensors achieved 98.5% uptime. air_quality data completeness: 99.1%. Predictive model accuracy for anomaly detection: 91.3% precision, 88.7% recall.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-d-industrial,analytics_summary",0.693,DOC-799,9,en,2024-08-07
CHK-0348,incident_report,energy,Zone-A-Downtown,ENE-004,2024-01-22T07:00:00,"Anomaly report for sensor ENE-004: Spike in energy metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_energy,"energy,zone-a-downtown,incident_report",0.673,DOC-657,4,en,2024-04-27
CHK-0349,incident_report,air_quality,Zone-E-Airport,AIR-004,2024-02-24T19:00:00,"Anomaly report for sensor AIR-004: Spike in air_quality metrics detected. Possible causes include equipment malfunction, environmental event, or cyber intrusion. Forensic analysis pending.",23,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,incident_report",0.806,DOC-328,2,en,2024-02-16
CHK-0350,maintenance_log,traffic,Zone-D-Industrial,TRA-001,2024-04-24T20:00:00,Calibration log for traffic sensor TRA-001: Routine calibration completed. Sensor accuracy verified at 0.94% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,maintenance_log",0.835,DOC-119,4,en,2024-02-26
CHK-0351,analytics_summary,energy,Zone-E-Airport,ENE-005,2024-09-19T06:00:00,"Monthly summary — energy domain, Zone-E-Airport: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,analytics_summary",0.645,DOC-285,9,en,2024-02-02
CHK-0352,maintenance_log,traffic,Zone-D-Industrial,TRA-001,2024-02-18T19:00:00,Field service report: Zone-D-Industrial sensor cluster underwent firmware upgrade. All traffic sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,maintenance_log",0.932,DOC-290,6,en,2024-12-02
CHK-0353,maintenance_log,air_quality,Zone-B-Midtown,AIR-001,2024-02-22T15:00:00,Maintenance ticket #3386: Sensor AIR-001 in Zone-B-Midtown flagged for battery replacement. Battery level dropped to 46%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,maintenance_log",0.735,DOC-412,8,en,2024-05-08
CHK-0354,maintenance_log,air_quality,Zone-C-Residential,AIR-002,2024-04-02T18:00:00,Field service report: Zone-C-Residential sensor cluster underwent firmware upgrade. All air_quality sensors updated to firmware v2.4.1. Downtime: 15 minutes. Data continuity maintained.,22,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,maintenance_log",0.691,DOC-519,10,en,2024-07-19
CHK-0355,incident_report,energy,Zone-C-Residential,ENE-008,2024-07-14T08:00:00,Critical event log: Zone-C-Residential experienced elevated energy anomaly at 2024-07-14T08:00:00. Sensor ENE-008 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,incident_report",0.708,DOC-656,7,en,2024-07-07
CHK-0356,maintenance_log,air_quality,Zone-B-Midtown,AIR-002,2024-12-01T18:00:00,Maintenance ticket #3277: Sensor AIR-002 in Zone-B-Midtown flagged for battery replacement. Battery level dropped to 93%. Technician dispatched on schedule. Service restored within 4 hours.,25,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,maintenance_log",0.976,DOC-653,2,en,2024-07-16
CHK-0357,incident_report,air_quality,Zone-C-Residential,AIR-006,2024-05-04T13:00:00,Incident #3283: Anomalous air_quality readings detected in Zone-C-Residential at 2024-05-04T13:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,incident_report",0.927,DOC-560,6,en,2024-04-18
CHK-0358,maintenance_log,traffic,Zone-D-Industrial,TRA-007,2024-02-08T13:00:00,Calibration log for traffic sensor TRA-007: Routine calibration completed. Sensor accuracy verified at 0.93% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-d-industrial,maintenance_log",0.793,DOC-846,1,en,2024-01-26
CHK-0359,analytics_summary,air_quality,Zone-E-Airport,AIR-002,2024-07-27T16:00:00,"Monthly summary — air_quality domain, Zone-E-Airport: 95th percentile readings remain below alert thresholds. Correlation analysis reveals strong relationship between weather conditions and sensor variance.",24,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-e-airport,analytics_summary",0.745,DOC-815,1,en,2024-10-13
CHK-0360,sensor_report,traffic,Zone-A-Downtown,TRA-005,2024-12-05T19:00:00,IoT telemetry batch from TRA-005 covers a 2.5-hour window ending 2024-12-05T19:00:00. Zone Zone-A-Downtown shows normal traffic patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-a-downtown,sensor_report",0.714,DOC-511,9,en,2024-09-19
CHK-0361,incident_report,energy,Zone-E-Airport,ENE-007,2024-10-21T13:00:00,Incident #2644: Anomalous energy readings detected in Zone-E-Airport at 2024-10-21T13:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,incident_report",0.666,DOC-938,3,en,2024-10-08
CHK-0362,incident_report,energy,Zone-E-Airport,ENE-008,2024-04-14T00:00:00,Incident #8430: Anomalous energy readings detected in Zone-E-Airport at 2024-04-14T00:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,incident_report",0.791,DOC-516,6,en,2024-04-05
CHK-0363,incident_report,air_quality,Zone-D-Industrial,AIR-007,2024-10-12T05:00:00,Incident #6183: Anomalous air_quality readings detected in Zone-D-Industrial at 2024-10-12T05:00:00. Values exceeded normal operating range by >3 standard deviations. Automated alert triggered. Investigation initiated by city operations team.,28,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-d-industrial,incident_report",0.71,DOC-419,7,en,2024-06-25
CHK-0364,policy_document,air_quality,Zone-B-Midtown,AIR-007,2024-02-22T14:00:00,Energy grid management protocol: Peak demand events in Zone-B-Midtown exceeding 200kW trigger load-balancing routines. Renewable energy targets mandate a minimum 30% green energy mix by Q4 2024.,27,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,policy_document",0.606,DOC-267,8,en,2024-04-16
CHK-0365,sensor_report,air_quality,Zone-A-Downtown,AIR-007,2024-11-09T10:00:00,Automated report from air_quality sensor AIR-007 deployed in Zone-A-Downtown. Timestamp: 2024-11-09T10:00:00. Sensor battery level at 52%. Readings are within acceptable operational thresholds.,22,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-a-downtown,sensor_report",0.665,DOC-872,6,en,2024-09-24
CHK-0366,analytics_summary,energy,Zone-C-Residential,ENE-007,2024-03-12T05:00:00,Weekly analytics digest for Zone-C-Residential: energy metrics averaged within normal bounds. Peak readings occurred during rush hours. Trend analysis shows 3.2% improvement in efficiency versus prior week.,27,llama-3-embed,smartcity_idx_energy,"energy,zone-c-residential,analytics_summary",0.726,DOC-642,10,en,2024-11-28
CHK-0367,sensor_report,traffic,Zone-E-Airport,TRA-007,2024-03-18T15:00:00,IoT telemetry batch from TRA-007 covers a 2.5-hour window ending 2024-03-18T15:00:00. Zone Zone-E-Airport shows elevated traffic patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-e-airport,sensor_report",0.808,DOC-670,4,en,2024-08-26
CHK-0368,maintenance_log,traffic,Zone-B-Midtown,TRA-005,2024-01-25T19:00:00,Calibration log for traffic sensor TRA-005: Routine calibration completed. Sensor accuracy verified at 0.88% confidence. Next scheduled maintenance in 60 days.,21,llama-3-embed,smartcity_idx_traffic,"traffic,zone-b-midtown,maintenance_log",0.815,DOC-394,9,en,2024-04-11
CHK-0369,sensor_report,air_quality,Zone-B-Midtown,AIR-002,2024-11-10T05:00:00,IoT telemetry batch from AIR-002 covers a 2.5-hour window ending 2024-11-10T05:00:00. Zone Zone-B-Midtown shows normal air_quality patterns consistent with seasonal norms.,21,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-b-midtown,sensor_report",0.982,DOC-170,6,en,2024-06-26
CHK-0370,incident_report,energy,Zone-D-Industrial,ENE-006,2024-09-07T14:00:00,Critical event log: Zone-D-Industrial experienced elevated energy anomaly at 2024-09-07T14:00:00. Sensor ENE-006 captured the event. Emergency response protocol activated. Situation resolved within 2 hours.,24,llama-3-embed,smartcity_idx_energy,"energy,zone-d-industrial,incident_report",0.724,DOC-386,2,en,2024-09-28
CHK-0371,sensor_report,energy,Zone-E-Airport,ENE-003,2024-05-04T17:00:00,Automated report from energy sensor ENE-003 deployed in Zone-E-Airport. Timestamp: 2024-05-04T17:00:00. Sensor battery level at 70%. Readings are within acceptable operational thresholds.,22,llama-3-embed,smartcity_idx_energy,"energy,zone-e-airport,sensor_report",0.834,DOC-436,8,en,2024-12-02
CHK-0372,policy_document,air_quality,Zone-C-Residential,AIR-006,2024-01-28T09:00:00,City of SmartMetro Regulation 2024-8344: Environmental monitoring standards require AQI sensors to maintain calibration within ±5% accuracy. Sensors exceeding deviation thresholds must be recalibrated within 72 hours.,27,llama-3-embed,smartcity_idx_air_quality,"air_quality,zone-c-residential,policy_document",0.866,DOC-477,6,en,2024-06-24
